"ownerPacket","path","statusCode","reviewState","present","directory","sourceFileCount","productScanned","testEvidence","redlineCount","redlines","decision"
"V20-OGR-08-cli-command-transport","src/commands/permissions/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/permissions/permissions.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/plan/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/plan/plan.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/AddMarketplace.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/BrowseMarketplace.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/DiscoverPlugins.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/ManageMarketplaces.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/ManagePlugins.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/PluginErrors.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/PluginOptionsDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/PluginOptionsFlow.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/PluginSettings.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/PluginTrustWarning.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/UnifiedInstalledCell.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/ValidatePlugin.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/index.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/parseArgs.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/plugin.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/pluginDetailsHelpers.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/plugin/usePagination.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/pr_comments/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/privacy-settings/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/privacy-settings/privacy-settings.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/rate-limit-options/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/rate-limit-options/rate-limit-options.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/release-notes/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/release-notes/release-notes.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/reload-plugins/index.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/reload-plugins/reload-plugins.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/remote-env/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/remote-env/remote-env.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/commands/remote-setup/api.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/remote-setup/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/remote-setup/remote-setup.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/rename/generateSessionName.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/rename/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/rename/rename.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/reset-limits/index.js","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/resume/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/resume/resume.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/review.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/review/UltrareviewOverageDialog.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/review/reviewRemote.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/review/ultrareviewCommand.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/review/ultrareviewEnabled.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/rewind/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/rewind/rewind.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/sandbox-toggle/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/sandbox-toggle/sandbox-toggle.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/security-review.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/session/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/session/session.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/share/index.js","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/skills/index.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/commands/skills/skills.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/stats/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/stats/stats.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/status/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/status/status.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/statusline.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/stickers/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/stickers/stickers.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/summary/index.js","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/tag/tag.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/commands/tasks/index.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/commands/tasks/tasks.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-external-integration-adapter-boundary","src/commands/teleport/index.js","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/terminalSetup/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/terminalSetup/terminalSetup.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/theme/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/theme/theme.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/thinkback-play/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/thinkback-play/thinkback-play.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/thinkback/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/thinkback/thinkback.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/ultraplan.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/upgrade/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/upgrade/upgrade.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/commands/usage/index.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/commands/usage/usage.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/version.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/vim/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/vim/vim.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/voice/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/commands/voice/voice.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/AgentProgressLine.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/App.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ApproveApiKey.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/AutoModeOptInDialog.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/AutoUpdater.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/AutoUpdaterWrapper.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/AwsAuthStatusBox.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/BaseTextInput.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/BashModeProgress.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-external-integration-adapter-boundary","src/components/BridgeDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/BypassPermissionsModeDialog.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ChannelDowngradeDialog.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ClickableImageRef.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/CompactSummary.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ConfigurableShortcutHint.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ConsoleOAuthFlow.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ContextSuggestions.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ContextVisualization.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/CoordinatorAgentStatus.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/CostThresholdDialog.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/CtrlOToExpand.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/CustomSelect/SelectMulti.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
