"claudePath","dsxuPath","c2Action","ownerFamily","primarySignal","finalOwnerPacket","gitStatus","existsInDsxu","finalDecision","closureState","source","requiredAction"
"commands/branch/branch.ts","src/commands/branch/branch.ts","adapt_or_exclude_product_specific","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/branch/index.ts","src/commands/branch/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/break-cache/index.js","src/commands/break-cache/index.js","absorb_into_dsxu_mainline","coding_workflow","provider_model","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/bridge/bridge.tsx","src/commands/bridge/bridge.tsx","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","tracked-or-baseline","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/bridge/index.ts","src/commands/bridge/index.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","memory_context","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/bridge-kick.ts","src/commands/bridge-kick.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/brief.ts","src/commands/brief.ts","adapt_or_exclude_product_specific","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/btw/btw.tsx","src/commands/btw/btw.tsx","adapt_or_exclude_product_specific","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/btw/index.ts","src/commands/btw/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/bughunter/index.js","src/commands/bughunter/index.js","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/chrome/chrome.tsx","src/commands/chrome/chrome.tsx","adapt_or_exclude_product_specific","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/chrome/index.ts","src/commands/chrome/index.ts","adapt_or_exclude_product_specific","coding_workflow","memory_context","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/clear/caches.ts","src/commands/clear/caches.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/clear/clear.ts","src/commands/clear/clear.ts","absorb_into_dsxu_mainline","coding_workflow","memory_context","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/clear/conversation.ts","src/commands/clear/conversation.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/clear/index.ts","src/commands/clear/index.ts","absorb_into_dsxu_mainline","coding_workflow","memory_context","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/color/color.ts","src/commands/color/color.ts","absorb_into_dsxu_mainline","coding_workflow","tool_runtime","V20-OGR-08-cli-command-transport","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/color/index.ts","src/commands/color/index.ts","absorb_into_dsxu_mainline","coding_workflow","memory_context","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/commit.ts","src/commands/commit.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/commit-push-pr.ts","src/commands/commit-push-pr.ts","adapt_or_exclude_product_specific","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/compact/compact.ts","src/commands/compact/compact.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/compact/index.ts","src/commands/compact/index.ts","absorb_into_dsxu_mainline","model_cost_context","memory_context","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/config/config.tsx","src/commands/config/config.tsx","absorb_into_dsxu_mainline","coding_workflow","memory_context","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/config/index.ts","src/commands/config/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/context/context.tsx","src/commands/context/context.tsx","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/context/context-noninteractive.ts","src/commands/context/context-noninteractive.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/context/index.ts","src/commands/context/index.ts","absorb_into_dsxu_mainline","model_cost_context","memory_context","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/copy/copy.tsx","src/commands/copy/copy.tsx","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/copy/index.ts","src/commands/copy/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/cost/cost.ts","src/commands/cost/cost.ts","adapt_or_exclude_product_specific","model_cost_context","telemetry_data","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/cost/index.ts","src/commands/cost/index.ts","adapt_or_exclude_product_specific","model_cost_context","memory_context","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/createMovedToPluginCommand.ts","src/commands/createMovedToPluginCommand.ts","adapt_or_exclude_product_specific","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/ctx_viz/index.js","src/commands/ctx_viz/index.js","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/debug-tool-call/index.js","src/commands/debug-tool-call/index.js","absorb_into_dsxu_mainline","coding_workflow","tool_runtime","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/desktop/desktop.tsx","src/commands/desktop/desktop.tsx","absorb_into_dsxu_mainline","coding_workflow","ui_interaction","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/desktop/index.ts","src/commands/desktop/index.ts","absorb_into_dsxu_mainline","coding_workflow","memory_context","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/diff/diff.tsx","src/commands/diff/diff.tsx","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/diff/index.ts","src/commands/diff/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/doctor/doctor.tsx","src/commands/doctor/doctor.tsx","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/doctor/index.ts","src/commands/doctor/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/effort/effort.tsx","src/commands/effort/effort.tsx","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/effort/index.ts","src/commands/effort/index.ts","absorb_into_dsxu_mainline","coding_workflow","telemetry_data","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/env/index.js","src/commands/env/index.js","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/exit/exit.tsx","src/commands/exit/exit.tsx","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/exit/index.ts","src/commands/exit/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/export/export.tsx","src/commands/export/export.tsx","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/export/index.ts","src/commands/export/index.ts","absorb_into_dsxu_mainline","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/extra-usage/extra-usage.tsx","src/commands/extra-usage/extra-usage.tsx","absorb_into_dsxu_mainline","coding_workflow","memory_context","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"commands/extra-usage/extra-usage-core.ts","src/commands/extra-usage/extra-usage-core.ts","adapt_or_exclude_product_specific","coding_workflow","coding_workflow","V20-OGR-08-cli-command-transport","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"commands/extra-usage/extra-usage-noninteractive.ts","src/commands/extra-usage/extra-usage-noninteractive.ts","absorb_into_dsxu_mainline","coding_workflow","telemetry_data","V20-OGR-08-cli-command-transport","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
