"referencePath","disposition","finalOwnerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","capabilityLoops","capabilityLoopLabels","v26Owners","experienceSignalCategories","auditSymbolSignals","testEvidenceCount","liveTuiApiEvidence","behaviorEvidenceStatus","riskPriority","publicClaimStatus","requiredV26Action"
"constants/figures.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/figures.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","25","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-5 Ecosystem Compatibility Capability Pack"
"constants/files.ts","shared_utility_baseline_no_new_absorption","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/files.ts","yes","tool-permission-lifecycle;source-truth-coding","Tool / Permission Lifecycle;Source Truth / Coding Loop","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop","tool_runtime;coding_workflow","9","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop"
"constants/github-app.ts","product_specific_adapt_or_exclude","V20-OGR-10-entry-query-tool-composition","Entry / Query / Tool Composition","src/constants/github-app.ts","yes","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","5","5",".dsxu/trace/v24-c2-loop-real-acceptance/core-query-context-regression-2026-05-15T07-18-25-636Z.stdout.log;docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"constants/keys.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/keys.ts","yes","tool-permission-lifecycle;source-truth-coding","Tool / Permission Lifecycle;Source Truth / Coding Loop","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop","tool_runtime;permission_safety;coding_workflow","1","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop"
"constants/messages.ts","absorbed_into_dsxu_mainline","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/constants/messages.ts","yes","visible-work-state","Visible Work-State","V26-2 Senior Programmer Work-State Timeline","ui_interaction","1","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline"
"constants/oauth.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/constants/oauth.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","19","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"constants/outputStyles.ts","shared_utility_baseline_no_new_absorption","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/outputStyles.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","19","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P1: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"constants/product.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/product.ts","yes","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","10","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"constants/prompts.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/prompts.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","60","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"constants/spinnerVerbs.ts","shared_utility_baseline_no_new_absorption","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/spinnerVerbs.ts","yes","visible-work-state;source-truth-coding;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Source Truth / Coding Loop;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Source Truth Repair Loop;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","ui_interaction;coding_workflow;provider_model;plugin_mcp_skill","4","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Source Truth Repair Loop; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"constants/system.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/system.ts","yes","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","13","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"constants/systemPromptSections.ts","shared_utility_baseline_no_new_absorption","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/constants/systemPromptSections.ts","yes","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence","memory_context;tool_runtime;coding_workflow;provider_model","6","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence"
"constants/toolLimits.ts","product_specific_adapt_or_exclude","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/toolLimits.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","6","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence"
"constants/tools.ts","absorbed_into_dsxu_mainline","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","src/constants/tools.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","5","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-5 Ecosystem Compatibility Capability Pack"
"constants/turnCompletionVerbs.ts","shared_utility_baseline_no_new_absorption","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/constants/turnCompletionVerbs.ts","yes","visible-work-state;source-truth-coding","Visible Work-State;Source Truth / Coding Loop","V26-2 Senior Programmer Work-State Timeline;V26-4 Source Truth Repair Loop","ui_interaction;coding_workflow","1","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P2: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Source Truth Repair Loop"
"constants/xml.ts","shared_utility_baseline_no_new_absorption","V20-OGR-10-entry-query-tool-composition","Entry / Query / Tool Composition","src/constants/xml.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","33","5",".dsxu/trace/v24-c2-loop-real-acceptance/core-query-context-regression-2026-05-15T07-18-25-636Z.stdout.log;docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_SHARED_BASELINE_NO_NEW_ABSORPTION","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","P1: verify baseline/no-new-absorption is truly behavior-equivalent; if not, move utility behavior into named DSXU owner; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
