"statusCode","path","ownerPacket","reviewState","recommendedAction"
"D","src/dsxu/engine/__tests__/recovery-runtime-v3.test.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/__tests__/session-memory-mainline-v1.test.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/__tests__/source-encoding-boundary-v1.test.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/__tests__/tool-runtime-duplication-decision-v1.test.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/__tests__/v18-proprietary-code-risk-gate-v1.test.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/__tests__/workspace-artifact-policy-register-v1.test.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/deferred-product-absorption-register-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/owner-git-closure-board-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/owner-git-signoff-register-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/pending-deletion-control-plane-replacement-register-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/pending-deletion-old-root-shim-replacement-register-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/pending-deletion-signoff-register-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/runtime-core.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/tool-runtime-duplication-decision-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/workspace-artifact-policy-register-v1.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/services/analytics/growthbook.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/utils/billing.ts","V20-OGR-02-delete-state-owner-review","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/__tests__/builtin-tools.test.ts","V20-OGR-03-delete-engine-builtin-tools-runtime","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"D","src/dsxu/engine/builtin-tools.ts","V20-OGR-03-delete-engine-builtin-tools-runtime","ready-for-delete-signoff-after-owner-review","owner-git-signoff-before-staging-deletion"
"M","src/dsxu/engine/engine-tool-adapter.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/dsxu/engine/tool-capability-pool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/dsxu/engine/tool-mainline-runtime-v1.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/services/tools/StreamingToolExecutor.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/services/tools/toolExecution.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/services/tools/toolHooks.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/services/tools/toolOrchestration.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/Tool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"??","src/tools/__tests__/v20-tool-permission-owner-gate.test.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/agentColorManager.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/agentDisplay.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/agentMemory.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/agentMemorySnapshot.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/AgentTool.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/agentToolUtils.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/built-in/dsxuCodeGuideAgent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/built-in/exploreAgent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/built-in/generalPurposeAgent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/built-in/planAgent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/built-in/statuslineSetup.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/built-in/verificationAgent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/builtInAgents.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/constants.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/forkSubagent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/loadAgentsDir.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/resumeAgent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/runAgent.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AgentTool/UI.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AskUserQuestionTool/AskUserQuestionTool.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/AskUserQuestionTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/bashCommandHelpers.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/bashPermissions.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/bashSecurity.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/BashTool.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/commandSemantics.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/destructiveCommandWarning.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"??","src/tools/BashTool/modeValidation.test.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/modeValidation.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/pathValidation.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/readOnlyValidation.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/sedEditParser.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/sedValidation.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/shouldUseSandbox.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/toolName.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BashTool/utils.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BriefTool/attachments.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BriefTool/BriefTool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BriefTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BriefTool/UI.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/BriefTool/upload.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/CollectEvidenceTool/CollectEvidenceTool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ConfigTool/ConfigTool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ConfigTool/constants.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ConfigTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ConfigTool/supportedSettings.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ConfigTool/UI.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/EnterPlanModeTool/constants.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/EnterPlanModeTool/EnterPlanModeTool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/EnterWorktreeTool/constants.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/EnterWorktreeTool/EnterWorktreeTool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/EnterWorktreeTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/EnterWorktreeTool/UI.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ExitPlanModeTool/constants.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ExitPlanModeTool/ExitPlanModeV2Tool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ExitPlanModeTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ExitWorktreeTool/constants.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ExitWorktreeTool/ExitWorktreeTool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ExitWorktreeTool/prompt.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/ExitWorktreeTool/UI.tsx","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/FileEditTool/constants.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
"M","src/tools/FileEditTool/FileEditTool.ts","V20-OGR-03-tool-permission-lifecycle","high-risk-owner-review-required","prove-tool-permission-path-enters-single-tool-gate"
