path,kind,capability,primaryLabel,labels,defaultMainline,appRuntime,cliScript,testContract,docEvidence,experiment,frozen,historicalResidue,importedByCount,referencedByScriptsCount,referencedByTestsCount,referencedByDocsCount,recommendation,reasons
docs/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,2,0,15,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,2,0,16,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_COMPLETED_REACCEPTANCE_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,1,0,14,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,13,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_EXECUTION_BATCH_20260515.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,12,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_EXECUTION_PLAN_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,1,0,13,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_FRESH_INSTALL_RELEASE_SMOKE_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; experiment; historical-residue,false,false,true,false,true,true,false,true,0,1,0,14,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; experimental/eval/proof/smoke naming signal; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_GITHUB_OPEN_SOURCE_LAUNCH_PACK_20260515.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,14,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,2,0,14,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_PRODUCT_BENCHMARK_DATA_PACK_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,1,0,15,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; experiment; historical-residue,false,false,true,false,true,true,false,true,0,1,0,15,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; experimental/eval/proof/smoke naming signal; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,13,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_SENIOR_CODING_WINDOW_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,1,0,15,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V24_SIX_STAGE_FINAL_TESTS_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,1,0,14,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,13,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; historical-residue,false,false,true,false,true,false,false,true,0,1,0,15,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V26_C2_PUBLIC_CLAIM_CLOSURE_20260515.md,document,documentation,cli-script,cli-script; doc-evidence; frozen; historical-residue,false,false,true,false,true,false,true,true,0,1,0,14,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; docs path or referenced by docs/generated evidence; freeze/disabled/release-governance naming signal; versioned/reference/absorption/legacy naming signal
docs/DSXU_V26_MASTER_PLAN_20260515.md,document,documentation,cli-script,cli-script; test-contract; doc-evidence; historical-residue,false,false,true,true,true,false,false,true,0,4,1,27,保留为证据/运维脚本；不要让模型默认规划时把它当 runtime 能力。,script path or referenced by package/script evidence; test path or referenced by tests; docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,11,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md,document,documentation,doc-evidence,doc-evidence; experiment; historical-residue,false,false,false,false,true,true,false,true,0,0,0,9,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; experimental/eval/proof/smoke naming signal; versioned/reference/absorption/legacy naming signal
docs/DSXU_V26_REFERENCE_EXPERIENCE_REVERSE_ANALYSIS_20260516.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,10,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V2_EXECUTION_PLAN_20260518_CN.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,12,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V3_CACHE_FIRST_EXECUTION_PLAN_20260518_CN.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,9,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V4_COMPLEXITY_RISK_REGISTER_20260518.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,10,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V4_CONSOLIDATION_EXECUTION_PLAN_20260518_CN.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,9,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V4_FEATURE_OWNER_MAP_20260518.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,10,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V4_FOCUSED_REAUDIT_20260519.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,9,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V4_FREEZE_REGISTER_20260518.md,document,documentation,doc-evidence,doc-evidence; frozen; historical-residue,false,false,false,false,true,false,true,true,0,0,0,10,冻结或发布治理资产；默认链不要引入，除非有明确 owner 和验收。,docs path or referenced by docs/generated evidence; freeze/disabled/release-governance naming signal; versioned/reference/absorption/legacy naming signal
docs/DSXU_V4_REAL_TASK_HIT_RATE_PACK_20260519.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,11,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V4_SCRIPT_SURFACE_MAP_20260518.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,10,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V5_EXECUTION_PLAN_20260519_CN.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,10,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
docs/DSXU_V5_PHASE0_CLAIM_BOUNDARY_20260519.md,document,documentation,doc-evidence,doc-evidence; historical-residue,false,false,false,false,true,false,false,true,0,0,0,10,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,docs path or referenced by docs/generated evidence; versioned/reference/absorption/legacy naming signal
