"path","line","category","severity","disposition","ownerGuess","requiredAction","excerpt"
"src\bootstrap\state.ts","397","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","replBridgeActive: false,"
"src\bootstrap\state.ts","658","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","cli-command-transport","classify as implemented, test-only, release-excluded, or required V24 owner work","* By default the actual Date.now() call is deferred until the next Ink render"
"src\bootstrap\state.ts","956","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","process.env.DSXU_CODE_MODE === '1' ? 'dsxu_code' : 'legacy_code'"
"src\bootstrap\state.ts","957","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const productName = process.env.DSXU_CODE_MODE === '1' ? 'DSXU Code' : 'Legacy Code'"
"src\bootstrap\state.ts","1644","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","export function isReplBridgeActive(): boolean {"
"src\bootstrap\state.ts","1645","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","return STATE.replBridgeActive"
"src\bootstrap\state.ts","1648","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","export function setReplBridgeActive(value: boolean): void {"
"src\bootstrap\state.ts","1649","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","STATE.replBridgeActive = value"
"src\cli\handlers\auth.ts","57","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_CLOUD_AUTH_SOURCE = 'cla' + 'ude.ai'"
"src\cli\handlers\auth.ts","58","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_SOURCE_API_KEY_ENV ="
"src\cli\handlers\auth.ts","60","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_OAUTH_REFRESH_TOKEN_ENV ="
"src\cli\handlers\auth.ts","62","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_OAUTH_SCOPES_ENV ="
"src\cli\handlers\auth.ts","163","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// still enters the provider migration flow."
"src\cli\handlers\auth.ts","171","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const envRefreshToken = process.env[PROVIDER_MIGRATION_OAUTH_REFRESH_TOKEN_ENV]"
"src\cli\handlers\auth.ts","173","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const envScopes = process.env[PROVIDER_MIGRATION_OAUTH_SCOPES_ENV]"
"src\cli\handlers\auth.ts","176","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","'Provider migration OAuth scopes are required when using the provider OAuth refresh token env.\n' +"
"src\cli\handlers\auth.ts","307","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","!!process.env[PROVIDER_MIGRATION_SOURCE_API_KEY_ENV] && !isRunningOnHomespace()"
"src\cli\handlers\auth.ts","318","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","} else if (authTokenSource === PROVIDER_MIGRATION_CLOUD_AUTH_SOURCE) {"
"src\cli\handlers\auth.ts","324","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","} else if (apiKeySource === PROVIDER_MIGRATION_SOURCE_API_KEY_ENV || hasApiKeyEnvVar) {"
"src\cli\handlers\auth.ts","354","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","process.stdout.write('API key: provider-migration source API key env\n')"
"src\cli\handlers\auth.ts","367","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","? PROVIDER_MIGRATION_SOURCE_API_KEY_ENV"
"src\cli\handlers\mcp.tsx","11","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","import { isProviderMigrationMcpTransport } from '../../constants/providerMigrationProtocol.js';"
"src\cli\handlers\mcp.tsx","179","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","} else if (isProviderMigrationMcpTransport(server.type)) {"
"src\cli\handlers\mcp.tsx","332","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// mcp import-desktop / legacy desktop migration path"
"src\cli\handlers\mcp.tsx","349","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","cliOk('No MCP servers found in DSXU desktop MCP configuration or legacy desktop configuration file does not exist.');"
"src\cli\handlers\plugins.ts","64","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const LEGACY_PLUGIN_MANIFEST_DIR = '.' + 'clau' + 'de-plugin'"
"src\cli\handlers\plugins.ts","114","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// If this is a plugin manifest inside the legacy plugin directory, also"
"src\cli\handlers\plugins.ts","120","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","if (basename(manifestDir) === LEGACY_PLUGIN_MANIFEST_DIR) {"
"src\cli\handlers\util.tsx","43","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","}} mode=""setup-token"" startingMessage=""This provider-migration setup-token flow is isolated. DSXU Code uses DSXU_API_KEY / DEEPSEEK_API_KEY / DSXU_DEEPSEEK_API_KEY by default."" />"
"src\cli\print.ts","133","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","DSXU_PROVIDER_MIGRATION_AUTH_CALLBACK_SUBTYPE,"
"src\cli\print.ts","134","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","DSXU_PROVIDER_MIGRATION_AUTH_SUBTYPE,"
"src\cli\print.ts","135","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","DSXU_PROVIDER_MIGRATION_AUTH_WAIT_SUBTYPE,"
"src\cli\print.ts","136","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","DSXU_PROVIDER_MIGRATION_CLOUD_CHANNEL_CAPABILITY,"
"src\cli\print.ts","137","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","DSXU_PROVIDER_MIGRATION_CLOUD_MCP_TRANSPORT,"
"src\cli\print.ts","138","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","DSXU_PROVIDER_MIGRATION_OAUTH_REQUEST_FLAG,"
"src\cli\print.ts","139","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","dsxuProviderMigrationCodeEnv,"
"src\cli\print.ts","140","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","} from 'src/dsxu/control-plane/controlProviderMigrationProtocol.js'"
"src\cli\print.ts","146","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","import type { DsxuControlSessionHandle } from '../services/bridge/dsxuRemoteBridgeFacade.js'"
"src\cli\print.ts","319","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","import { SandboxManager } from 'src/utils/sandbox/sandbox-adapter.js'"
"src\cli\print.ts","338","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","isProviderMigrationServiceShellAllowed,"
"src\cli\print.ts","508","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","isEnvTruthy(process.env[dsxuProviderMigrationCodeEnv('EXIT_AFTER_FIRST_RENDER')]))"
"src\cli\print.ts","525","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","isEnvTruthy(process.env[dsxuProviderMigrationCodeEnv('REMOTE')]) ||"
"src\cli\print.ts","557","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","isEnvTruthy(process.env[dsxuProviderMigrationCodeEnv('PROACTIVE')]))"
"src\cli\print.ts","859","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","cli-command-transport","classify as implemented, test-only, release-excluded, or required V24 owner work","// UDS inbox store registration is deferred until after `run` is defined"
"src\cli\print.ts","874","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","isEnvTruthy(process.env[dsxuProviderMigrationCodeEnv('STREAMLINED_OUTPUT')])) &&"
