"relative_path","top_dir","ext","bytes","lines","imports","exports","symbol_signal_count","owner_family","primary_experience_signal","experience_signal_categories","telemetry_data_hits","memory_context_hits","ui_interaction_hits","tool_runtime_hits","permission_safety_hits","recovery_remote_hits","coding_workflow_hits","provider_model_hits","plugin_mcp_skill_hits","contains_inline_sourcemap","dsxu_v20_action"
"commands/export/export.tsx","commands",".tsx","15104","91","9","3","21","coding_workflow","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;plugin_mcp_skill","0","9","30","10","0","0","4","0","1","yes","absorb_into_dsxu_mainline"
"commands/export/index.ts","commands",".ts","303","12","1","1","1","coding_workflow","coding_workflow","","0","0","0","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/extra-usage/extra-usage.tsx","commands",".tsx","3134","17","5","1","2","coding_workflow","memory_context","telemetry_data;memory_context;ui_interaction;provider_model","6","4","2","0","0","0","0","1","0","yes","absorb_into_dsxu_mainline"
"commands/extra-usage/extra-usage-core.ts","commands",".ts","4000","119","8","1","9","coding_workflow","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","26","0","8","10","1","0","10","15","0","no","adapt_or_exclude_product_specific"
"commands/extra-usage/extra-usage-noninteractive.ts","commands",".ts","466","17","1","1","2","coding_workflow","telemetry_data","telemetry_data;ui_interaction","7","0","1","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/extra-usage/index.ts","commands",".ts","1101","32","4","2","2","coding_workflow","permission_safety","telemetry_data;memory_context;permission_safety;provider_model","13","4","0","0","5","0","0","3","0","no","adapt_or_exclude_product_specific"
"commands/fast/fast.tsx","commands",".tsx","33931","269","15","2","24","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","14","7","37","1","1","8","8","41","0","yes","absorb_into_dsxu_mainline"
"commands/fast/index.ts","commands",".ts","693","27","3","1","1","coding_workflow","ui_interaction","ui_interaction;provider_model","0","0","2","0","0","0","0","3","0","no","absorb_into_dsxu_mainline"
"commands/feedback/feedback.tsx","commands",".tsx","5095","25","5","2","3","coding_workflow","tool_runtime","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote","8","5","19","4","0","8","0","0","0","yes","absorb_into_dsxu_mainline"
"commands/feedback/index.ts","commands",".ts","931","27","4","1","1","coding_workflow","permission_safety","telemetry_data;permission_safety;provider_model","8","0","0","0","6","0","0","4","0","no","adapt_or_exclude_product_specific"
"commands/files/files.ts","commands",".ts","688","20","5","1","3","coding_workflow","coding_workflow","memory_context;tool_runtime;coding_workflow;provider_model","0","7","0","5","0","0","2","3","0","no","absorb_into_dsxu_mainline"
"commands/files/index.ts","commands",".ts","316","13","1","1","1","coding_workflow","memory_context","memory_context","0","1","0","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/good-claude/index.js","commands",".js","73","2","0","1","0","coding_workflow","provider_model","provider_model","0","0","0","0","0","0","0","1","0","no","absorb_into_dsxu_mainline"
"commands/heapdump/heapdump.ts","commands",".ts","398","18","1","1","2","coding_workflow","coding_workflow","","0","0","0","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/heapdump/index.ts","commands",".ts","288","13","1","1","1","coding_workflow","coding_workflow","","0","0","0","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/help/help.tsx","commands",".tsx","1432","11","3","1","0","coding_workflow","ui_interaction","ui_interaction","0","0","1","0","0","0","0","0","0","yes","absorb_into_dsxu_mainline"
"commands/help/index.ts","commands",".ts","229","11","1","1","1","coding_workflow","coding_workflow","","0","0","0","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/hooks/hooks.tsx","commands",".tsx","2679","13","5","1","3","experience_ui","permission_safety","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety","3","5","1","9","3","0","0","0","0","yes","absorb_into_dsxu_mainline"
"commands/hooks/index.ts","commands",".ts","260","12","1","1","1","experience_ui","tool_runtime","tool_runtime","0","0","0","1","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/ide/ide.tsx","commands",".tsx","77066","646","17","2","44","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","21","157","3","0","24","15","11","47","yes","absorb_into_dsxu_mainline"
"commands/ide/index.ts","commands",".ts","258","12","1","1","1","coding_workflow","coding_workflow","ui_interaction;coding_workflow","0","0","1","0","0","0","1","0","0","no","absorb_into_dsxu_mainline"
"commands/init.ts","commands",".ts","20961","257","4","1","3","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","4","42","14","59","6","11","132","107","71","no","adapt_or_exclude_product_specific"
"commands/init-verifiers.ts","commands",".ts","10315","263","1","1","1","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","2","25","6","48","8","0","53","26","52","no","adapt_or_exclude_product_specific"
"commands/insights.ts","commands",".ts","115949","3201","21","6","250","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","169","495","229","166","37","103","143","182","22","no","absorb_into_dsxu_mainline"
"commands/install.tsx","commands",".tsx","39068","300","13","1","12","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","1","70","3","0","3","28","21","10","yes","absorb_into_dsxu_mainline"
"commands/install-github-app/ApiKeyStep.tsx","commands",".tsx","23518","231","6","1","8","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;coding_workflow;provider_model;plugin_mcp_skill","22","2","65","0","0","0","2","32","30","yes","adapt_or_exclude_product_specific"
"commands/install-github-app/CheckExistingSecretStep.tsx","commands",".tsx","18135","190","6","1","5","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","1","2","20","1","40","0","4","10","1","yes","adapt_or_exclude_product_specific"
"commands/install-github-app/CheckGitHubStep.tsx","commands",".tsx","1248","15","3","1","1","coding_workflow","coding_workflow","ui_interaction;coding_workflow;provider_model","0","0","1","0","0","0","4","1","0","yes","absorb_into_dsxu_mainline"
"commands/install-github-app/ChooseRepoStep.tsx","commands",".tsx","21279","211","6","1","14","coding_workflow","coding_workflow","memory_context;ui_interaction;permission_safety;coding_workflow;provider_model","0","2","21","0","2","0","5","1","0","yes","absorb_into_dsxu_mainline"
"commands/install-github-app/CreatingStep.tsx","commands",".tsx","9266","65","4","1","4","coding_workflow","coding_workflow","ui_interaction;permission_safety;coding_workflow;provider_model","0","0","20","0","22","0","10","4","0","yes","absorb_into_dsxu_mainline"
"commands/install-github-app/ErrorStep.tsx","commands",".tsx","8602","85","4","1","1","coding_workflow","coding_workflow","ui_interaction;coding_workflow;provider_model","0","0","1","0","0","0","5","4","0","yes","absorb_into_dsxu_mainline"
"commands/install-github-app/ExistingWorkflowStep.tsx","commands",".tsx","9833","103","4","1","4","coding_workflow","coding_workflow","ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","0","17","1","1","5","6","11","1","yes","adapt_or_exclude_product_specific"
"commands/install-github-app/index.ts","commands",".ts","471","14","2","1","1","coding_workflow","coding_workflow","coding_workflow;provider_model","0","0","0","0","0","0","7","2","0","no","absorb_into_dsxu_mainline"
"commands/install-github-app/InstallAppStep.tsx","commands",".tsx","9601","94","6","1","1","coding_workflow","coding_workflow","memory_context;ui_interaction;permission_safety;coding_workflow;provider_model","0","1","5","0","1","0","7","12","0","yes","absorb_into_dsxu_mainline"
"commands/install-github-app/install-github-app.tsx","commands",".tsx","87155","587","27","1","37","coding_workflow","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","66","0","68","5","85","7","95","108","39","yes","adapt_or_exclude_product_specific"
"commands/install-github-app/OAuthFlowStep.tsx","commands",".tsx","39935","276","12","1","14","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","25","1","86","1","2","31","50","6","69","yes","adapt_or_exclude_product_specific"
"commands/install-github-app/setupGitHubActions.ts","commands",".ts","10168","326","7","1","17","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","33","13","27","4","28","0","39","62","13","no","adapt_or_exclude_product_specific"
"commands/install-github-app/SuccessStep.tsx","commands",".tsx","10170","96","3","1","2","coding_workflow","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","0","1","3","23","0","8","10","0","yes","adapt_or_exclude_product_specific"
"commands/install-github-app/WarningsStep.tsx","commands",".tsx","9132","73","7","1","1","coding_workflow","coding_workflow","memory_context;ui_interaction;permission_safety;coding_workflow;provider_model","0","1","6","0","1","0","4","5","0","yes","absorb_into_dsxu_mainline"
"commands/install-slack-app/index.ts","commands",".ts","333","13","1","1","1","coding_workflow","provider_model","provider_model","0","0","0","0","0","0","0","2","0","no","absorb_into_dsxu_mainline"
"commands/install-slack-app/install-slack-app.ts","commands",".ts","877","31","4","1","3","coding_workflow","coding_workflow","telemetry_data;tool_runtime;coding_workflow;provider_model","3","0","0","2","0","0","2","1","0","no","absorb_into_dsxu_mainline"
"commands/issue/index.js","commands",".js","73","2","0","1","0","coding_workflow","coding_workflow","","0","0","0","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/keybindings/index.ts","commands",".ts","448","14","2","1","1","experience_ui","ui_interaction","ui_interaction","0","0","9","0","0","0","0","0","0","no","absorb_into_dsxu_mainline"
"commands/keybindings/keybindings.ts","commands",".ts","1645","54","6","1","4","experience_ui","coding_workflow","ui_interaction;tool_runtime;coding_workflow","0","0","18","13","0","0","14","0","0","no","absorb_into_dsxu_mainline"
"commands/login/index.ts","commands",".ts","489","15","3","1","0","coding_workflow","provider_model","provider_model","0","0","0","0","0","0","0","6","0","no","adapt_or_exclude_product_specific"
"commands/login/login.tsx","commands",".tsx","16109","104","18","2","4","coding_workflow","permission_safety","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;provider_model;plugin_mcp_skill","8","14","20","2","30","9","0","18","8","yes","adapt_or_exclude_product_specific"
"commands/logout/index.ts","commands",".ts","341","11","2","1","0","coding_workflow","provider_model","provider_model","0","0","0","0","0","0","0","1","0","no","adapt_or_exclude_product_specific"
"commands/logout/logout.tsx","commands",".tsx","10732","82","14","3","6","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","12","5","3","5","7","6","2","32","4","yes","adapt_or_exclude_product_specific"
"commands/mcp/addCommand.ts","commands",".ts","9848","281","9","1","19","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","11","1","2","12","22","0","13","15","101","no","absorb_into_dsxu_mainline"
"commands/mcp/index.ts","commands",".ts","280","13","1","1","1","mcp_skill_plugin","plugin_mcp_skill","plugin_mcp_skill","0","0","0","0","0","0","0","0","8","no","absorb_into_dsxu_mainline"
"commands/mcp/mcp.tsx","commands",".tsx","12126","85","8","1","8","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","0","4","4","2","2","4","4","0","52","yes","absorb_into_dsxu_mainline"
"commands/mcp/xaaIdpCommand.ts","commands",".ts","10290","267","5","1","14","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","28","2","4","27","38","0","30","18","20","no","absorb_into_dsxu_mainline"
"commands/memory/index.ts","commands",".ts","220","11","1","1","0","coding_workflow","coding_workflow","memory_context;tool_runtime;coding_workflow;provider_model","0","6","0","1","0","0","1","1","0","no","absorb_into_dsxu_mainline"
"commands/memory/memory.tsx","commands",".tsx","12608","90","13","1","6","coding_workflow","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","0","29","23","30","0","6","31","8","0","yes","absorb_into_dsxu_mainline"
"commands/mobile/index.ts","commands",".ts","282","12","1","1","1","coding_workflow","provider_model","provider_model","0","0","0","0","0","0","0","1","0","no","absorb_into_dsxu_mainline"
"commands/mobile/mobile.tsx","commands",".tsx","21797","274","9","1","10","coding_workflow","memory_context","memory_context;ui_interaction;provider_model","0","1","7","0","0","0","0","11","0","yes","adapt_or_exclude_product_specific"
