sourceDoc,sourceLines,signalCategory,summary,targetOwner,targetV6WorkPackage,alreadyCovered,missingRuntime,missingTest,promptAllowed,claimAllowed,archiveAfterExtraction
docs/DSXU_DAG_OWNER_REVIEW_20260517.md,1-141,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from evidence-audit; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_DAG_OWNER_REVIEW_20260517.md,1-141,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from evidence-audit; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_DAG_OWNER_REVIEW_20260517.md,1-141,release-claim-boundary,"claim-boundary-and-public-wording extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_DAG_OWNER_REVIEW_20260517.md,1-141,release-claim-boundary,"release-ip-brand-risk extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_DAG_OWNER_REVIEW_20260517.md,1-141,scenario-replay,"scenario-test-corpus extracted from evidence-audit; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_DEEPSEEK_COST_QUALITY_ACCEPTANCE_20260516.md,1-47,verification-recovery,"verification-recovery-gates extracted from evidence-audit; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/DSXU_DEEPSEEK_COST_QUALITY_ACCEPTANCE_20260516.md,1-47,context-memory-ledger,"context-memory-ledger extracted from evidence-audit; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/DSXU_DEEPSEEK_COST_QUALITY_ACCEPTANCE_20260516.md,1-47,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from evidence-audit; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_DEEPSEEK_COST_QUALITY_ACCEPTANCE_20260516.md,1-47,release-claim-boundary,"claim-boundary-and-public-wording extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_DEEPSEEK_COST_QUALITY_ACCEPTANCE_20260516.md,1-47,scenario-replay,"scenario-test-corpus extracted from evidence-audit; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,prompt-discipline,"prompt-behavior-discipline extracted from manual-review; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,agent-skill-mcp,"agent-multi-window-orchestration extracted from manual-review; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from manual-review; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,verification-recovery,"verification-recovery-gates extracted from manual-review; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,context-memory-ledger,"context-memory-ledger extracted from manual-review; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from manual-review; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from manual-review; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,release-claim-boundary,"claim-boundary-and-public-wording extracted from manual-review; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,release-claim-boundary,"release-ip-brand-risk extracted from manual-review; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,tui-trust-surface,"tui-visible-state-experience extracted from manual-review; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,false
docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md,1-641,scenario-replay,"scenario-test-corpus extracted from manual-review; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,false
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from evidence-audit; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,tool-protocol,"tool-protocol-and-schema extracted from evidence-audit; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,verification-recovery,"verification-recovery-gates extracted from evidence-audit; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from evidence-audit; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from evidence-audit; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,release-claim-boundary,"claim-boundary-and-public-wording extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,tui-trust-surface,"tui-visible-state-experience extracted from evidence-audit; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md,1-45,scenario-replay,"scenario-test-corpus extracted from evidence-audit; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,agent-skill-mcp,"agent-multi-window-orchestration extracted from evidence-audit; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from evidence-audit; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,verification-recovery,"verification-recovery-gates extracted from evidence-audit; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,context-memory-ledger,"context-memory-ledger extracted from evidence-audit; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from evidence-audit; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from evidence-audit; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,release-claim-boundary,"claim-boundary-and-public-wording extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,release-claim-boundary,"release-ip-brand-risk extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,tui-trust-surface,"tui-visible-state-experience extracted from evidence-audit; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md,1-32,scenario-replay,"scenario-test-corpus extracted from evidence-audit; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,agent-skill-mcp,"agent-multi-window-orchestration extracted from evidence-audit; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from evidence-audit; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,context-memory-ledger,"context-memory-ledger extracted from evidence-audit; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from evidence-audit; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from evidence-audit; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,release-claim-boundary,"claim-boundary-and-public-wording extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,tui-trust-surface,"tui-visible-state-experience extracted from evidence-audit; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md,1-24,scenario-replay,"scenario-test-corpus extracted from evidence-audit; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_release-claim-evidence-binder.md,1-24,agent-skill-mcp,"agent-multi-window-orchestration extracted from evidence-audit; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_release-claim-evidence-binder.md,1-24,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from evidence-audit; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_release-claim-evidence-binder.md,1-24,context-memory-ledger,"context-memory-ledger extracted from evidence-audit; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_release-claim-evidence-binder.md,1-24,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from evidence-audit; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_release-claim-evidence-binder.md,1-24,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from evidence-audit; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_release-claim-evidence-binder.md,1-24,release-claim-boundary,"claim-boundary-and-public-wording extracted from evidence-audit; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
