"Path","Exists","Count","Category","Phase","Owner","Decision","Signal"
"src\services\analytics\featureFlags.ts","True","1","p1-product-specific-signal-GrowthBook","P1","Feature Flags Owner","callers use featureFlags owner; vendor name allowed only in implementation/generated/test/environment evidence","src\services\analytics\featureFlags.ts:1033:// In GrowthBook, dynamic configs are just features with object values."
"src\services\analytics\featureFlags.ts","True","1","p1-product-specific-signal-GrowthBook","P1","Feature Flags Owner","callers use featureFlags owner; vendor name allowed only in implementation/generated/test/environment evidence","src\services\analytics\featureFlags.ts:1036: * Get a dynamic config value - blocks until GrowthBook is initialized."
"src\services\analytics\featureFlags.ts","True","1","p1-product-specific-signal-GrowthBook","P1","Feature Flags Owner","callers use featureFlags owner; vendor name allowed only in implementation/generated/test/environment evidence","src\services\analytics\featureFlags.ts:1050: * In GrowthBook, dynamic configs are just features with object values."
"src\dsxu\engine\__tests__\mainline-tool-adapter-v1.test.ts","True","1","p1-product-specific-signal-GrowthBook","P1","Feature Flags Owner","callers use featureFlags owner; vendor name allowed only in implementation/generated/test/environment evidence","src\dsxu\engine\__tests__\mainline-tool-adapter-v1.test.ts:408:      expect(guidance).not.toMatch(new RegExp(`${legacyVendor}|tengu_hive_evidence|GrowthBook|dsxu internal|${mojibakePatternSource}`))"
"src\dsxu\engine\__tests__\mainline-tool-adapter-v1.test.ts","True","1","p1-product-specific-signal-GrowthBook","P1","Feature Flags Owner","callers use featureFlags owner; vendor name allowed only in implementation/generated/test/environment evidence","src\dsxu\engine\__tests__\mainline-tool-adapter-v1.test.ts:448:      expect(nudge).not.toMatch(new RegExp(`${legacyVendor}|tengu_hive_evidence|GrowthBook|dsxu internal|${mojibakePatternSource}`))"
"src\main.tsx","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\main.tsx:1038:  })).option('--agent <agent>', `Agent for the current session. Overrides the 'agent' setting.`).option('--betas <betas...>', 'Beta headers to include in API requests (API key users only)').option('--fallback-model <model>', 'Enable automatic fallback to specified model when default model is overloaded (only works with --print)').addOption(new Option('--workload <tag>', 'Workload tag for billing-header attribution (cc_workload). Process-scoped; set by SDK daemon callers that spawn subprocesses for cron work. (only works with --print)').hideHelp()).option('--settings <file-or-json>', 'Path to a settings JSON file or a JSON string to load additional settings from').option('--add-dir <directories...>', 'Additional directories to allow tool access to').option('--ide', 'Automatically connect to IDE on startup if exactly one valid IDE is available', () => true).option('--strict-mcp-config', 'Only use MCP servers from --mcp-config, ignoring all other MCP configurations', () => true).option('--session-id <uuid>', 'Use a specific session ID for the conversation (must be a valid UUID)').option('-n, --name <name>', 'Set a display name for this session (shown in /resume and terminal title)').option('--agents <json>', 'JSON object defining custom agents (e.g. \'{""reviewer"": {""description"": ""Reviews code"", ""prompt"": ""You are a code reviewer""}}\')').option('--setting-sources <sources>', 'Comma-separated list of setting sources to load (user, project, local).')"
"src\main.tsx","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\main.tsx:4223:  auth.command('login').description('Sign in to your DSXU provider account').option('--email <email>', 'Pre-populate email address on the login page').option('--sso', 'Force SSO login flow').option('--console', 'Use provider console API usage billing').option(DSXU_LEGACY_PROVIDER_SUBSCRIPTION_OPTION, 'Use provider subscription (default)').action(async (loginOptions: {"
"src\cli\print.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\cli\print.ts:2771:          // Threaded to cc_workload= in the billing-header attribution block"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\cli\handlers\auth.ts:84:      billingType: profile.organization.billing_type ?? undefined,"
"src\commands\upgrade\upgrade.tsx","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\commands\upgrade\upgrade.tsx:15:      setTimeout(onDone, 0, 'DSXU Code uses local provider billing. Use /usage for DSXU usage and provider quota details.');"
"src\types\textInputTypes.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\types\textInputTypes.ts:299:   * Workload tag threaded through to cc_workload= in the billing-header"
"src\utils\config.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\config.ts:12:  BillingType,"
"src\utils\config.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\config.ts:186:  billingType?: BillingType | null"
"src\commands\model\model.tsx","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\commands\model\model.tsx:228:        // Fast mode was toggled off, show suffix after extra usage billing"
"src\utils\fastMode.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\fastMode.ts:72:      return 'Fast mode requires extra usage billing; run /extra-usage to enable'"
"src\utils\fastMode.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\fastMode.ts:267:// (overage billing) is not available. Distinct from org-level disabling."
"src\utils\fastMode.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\fastMode.ts:288:      return 'Fast mode requires extra usage billing; run /extra-usage to enable'"
"src\utils\tokens.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\tokens.ts:72: * the pre-compact final window, not billing spend. See monorepo"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:245:  billingType: string"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:256:  const billingType = isProviderSubscriptionAccount()"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:258:    : 'API Usage Billing'"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:264:    billingType,"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:270: * Determines how to display model and billing information based on available width"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:272:export function formatModelAndBilling("
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:274:  billingType: string,"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:279:  truncatedBilling: string"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:283:    stringWidth(modelName) + separator.length + stringWidth(billingType)"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:290:      truncatedBilling: truncate(billingType, availableWidth),"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:299:        availableWidth - stringWidth(billingType) - separator.length,"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\utils\logoV2Utils.ts:303:    truncatedBilling: billingType,"
"src\commands\extra-usage\extra-usage-core.ts","True","1","p1-product-specific-signal-billing","P1","Cost/Ledger Owner","map to DSXU cost ledger/provider entitlement; delete unused old state","src\commands\extra-usage\extra-usage-core.ts:9:import { hasProviderSubscriptionBillingAccess } from '../../services/auth/dsxuBillingAccess.js'"
