path,primaryLabel,capability,kind,owner,action,defaultMainline,exposure,claimAllowed,modelPromptAllowed,reason
bunfig.toml,unclassified,core-or-unclear,config,Runtime Config / Release Surface,keep-release-surface,false,not-exposed,false,false,V6 Phase 0 assigns Runtime Config / Release Surface; action=keep-release-surface; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/retry.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/reviewer-subagent.ts,unclassified,agent-task-orchestration,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime-state-machine.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime/example.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime/index.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime/persist/adapter.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime/persist/filesystem-adapter.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime/persist/memory-adapter.ts,unclassified,context-memory-compact,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime/session/model.ts,unclassified,provider-model-cost-cache,dsxu-engine,DeepSeek Provider / Cost Cache,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns DeepSeek Provider / Cost Cache; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/runtime/task/runner.ts,unclassified,agent-task-orchestration,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/session-adapter.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/session-os-control.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/session-output.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/session-state.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/session.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/skill-goal-trigger.ts,unclassified,mcp-skill-workflow,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/slash-commands.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/stage-close-readiness.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/streaming.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/task-analyzer.ts,unclassified,agent-task-orchestration,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/task-control-plane.ts,unclassified,agent-task-orchestration,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/task-queue.ts,unclassified,agent-task-orchestration,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/telemetry.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/token-estimator.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/tool-bus/hook-adapter.ts,unclassified,tool-system,dsxu-engine,Tool Gate / Tool View,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Tool Gate / Tool View; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/tool-bus/middleware.ts,unclassified,tool-system,dsxu-engine,Tool Gate / Tool View,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Tool Gate / Tool View; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/tool-bus/types.ts,unclassified,tool-system,dsxu-engine,Tool Gate / Tool View,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Tool Gate / Tool View; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/tool-capability-contract.ts,unclassified,tool-system,dsxu-engine,Tool Gate / Tool View,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Tool Gate / Tool View; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/transaction-manager.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/ui-shell-contract-registry.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/ui-shell-manifest.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/verify-review-chain.ts,unclassified,verification-quality-gates,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/watchdog-discipline.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/worktree-orchestrator.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/wsl-execution-placement.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
src/dsxu/engine/wsl-native-mirror-plan.ts,unclassified,core-or-unclear,dsxu-engine,Query Loop / Execution Contract,classify-before-claim,false,doc-only,false,false,V6 Phase 0 assigns Query Loop / Execution Contract; action=classify-before-claim; cannot be used as product capability claim until owner review closes.
