path,owner,decision,capability,kind,exposure,importedByCount,activeImportCount,docReferenceCount,testReferenceCount,scriptReferenceCount,claimAllowed,modelPromptAllowed,requiredNextAction,reason,evidence
src/dsxu/tuning/index.ts,Owner Review Queue,evidence-only,core-or-unclear,source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json
src/services/embedding/index.ts,Source Truth / Search Owner,evidence-only,core-or-unclear,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/experience/index.ts,Experience Evidence Owner,evidence-only,context-memory-compact,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/ingestion/index.ts,Runtime Service Owner,evidence-only,core-or-unclear,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/lsp/index.ts,Runtime Service Owner,evidence-only,core-or-unclear,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/mcp/adapters/index.ts,MCP / Skill Registry Owner,evidence-only,mcp-skill-workflow,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/pbt/contract.ts,Runtime Service Owner,evidence-only,core-or-unclear,service-source,doc-only,3,2,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=3; activeImports=2; docRefs=5; testRefs=0; scriptRefs=0; activeImport:src/services/pbt/index.ts; activeImport:src/services/pbt/templates.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/pbt/templates.ts,Runtime Service Owner,evidence-only,core-or-unclear,service-source,doc-only,1,1,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=1; docRefs=4; testRefs=0; scriptRefs=0; activeImport:src/services/pbt/index.ts; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/sandbox/index.ts,Sandbox / Permission Boundary Owner,evidence-only,permission-safety,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/snapshot/index.ts,Runtime Service Owner,evidence-only,core-or-unclear,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/services/static-analysis/parsers/semgrep.ts,VerificationKernel / Static Analysis Owner,evidence-only,verification-quality-gates,service-source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/math.ts,Owner Review Queue,evidence-only,core-or-unclear,source,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/search/index.ts,Source Truth / Search Owner,evidence-only,core-or-unclear,source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/utils/string.ts,Owner Review Queue,evidence-only,core-or-unclear,source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
