path,status,deleteSafety,transformPotential,size,lines,version,claimRisk,releaseRisk,absorbedBy,remainingSignals,referencedBy,recommendedAction,title
"docs/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.md","historical-evidence","after-signal-extraction","high","9959","114","V26","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V26 C2 Capability Loss Board - 20260515"
"docs/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.md","historical-evidence","after-signal-extraction","high","3974","83","V26","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_C2_OWNER_IMPLEMENTATION_ACCEPTANCE_20260515.json; docs/generated/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V26 C2 Owner Implementation Acceptance - 20260515"
"docs/DSXU_V26_C2_PUBLIC_CLAIM_CLOSURE_20260515.md","historical-evidence","after-signal-extraction","high","2514","69","V26","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_C2_PUBLIC_CLAIM_CLOSURE_20260515.json; docs/generated/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V26 C2 Public Claim Closure - 20260515"
"docs/DSXU_V26_MASTER_PLAN_20260515.md","historical-evidence","after-signal-extraction","high","507957","3122","V26","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DAG_OWNER_REVIEW_20260517.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_LEGACY_SWE_OWNER_REVIEW_20260517.md; docs/DSXU_PIPELINE_SUPPORT_OWNER_REVIEW_20260517.md; docs/DSXU_ROOT_TDD_OWNER_REVIEW_20260517.md; docs/DSXU_TUNGSTEN_DISABLED_TOOL_OWNER_REVIEW_20260517.md; docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json; docs/generated/DSXU_CAPABILITY_COST_CROSSWALK_20260516.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DAG_OWNER_REVIEW_20260517.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_KARPATHY_SKILLS_ABSORPTION_AUDIT_20260517.csv","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V26 Master Plan - 2026-05-15"
"docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md","historical-evidence","after-signal-extraction","high","10222","153","V26","false","true","V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json; docs/generated/DSXU_V6_OWNER_REVIEW_DECISIONS_20260519.csv; docs/generated/DSXU_V6_OWNER_REVIEW_DECISIONS_20260519.json","extract signals into V6/V6-S backlog before archive: verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V26 Naming Governance Board - 20260515"
"docs/DSXU_V26_PUBLIC_CHALLENGE_STABLE_EVIDENCE_PACK_20260515.md","historical-evidence","after-signal-extraction","high","7612","70","V26","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V26 Public Challenge Stable Evidence Pack - 20260515"
"docs/DSXU_V26_REFERENCE_EXPERIENCE_REVERSE_ANALYSIS_20260516.md","historical-evidence","after-signal-extraction","high","5095","80","V26","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V26 Reference Experience Reverse Analysis - 2026-05-16"
"docs/DSXU_V2_EXECUTION_PLAN_20260518_CN.md","superseded-plan","after-v6-cross-reference","high","187013","2946","V2","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json; docs/generated/DSXU_V6_OWNER_REVIEW_DECISIONS_20260519.csv; docs/generated/DSXU_V6_OWNER_REVIEW_DECISIONS_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Code V2 执行方案"
"docs/DSXU_V3_CACHE_FIRST_EXECUTION_PLAN_20260518_CN.md","superseded-plan","after-v6-cross-reference","high","22068","735","V3","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V3 Cache-First 执行方案"
"docs/DSXU_V4_COMPLEXITY_RISK_REGISTER_20260518.md","superseded-review","after-signal-extraction","high","3614","20","V4","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V4_CONSOLIDATION_EXECUTION_PLAN_20260518_CN.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V5_PHASE0_PHASE0_20260519.json; docs/generated/DSXU_V5_PHASE0_RELEASE_GATES_20260519.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V4 Complexity Risk Register - 2026-05-18"
"docs/DSXU_V4_CONSOLIDATION_EXECUTION_PLAN_20260518_CN.md","superseded-review","after-signal-extraction","high","94914","1608","V4","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Code V4 收敛执行方案"
"docs/DSXU_V4_FEATURE_OWNER_MAP_20260518.md","superseded-review","after-signal-extraction","high","12930","64","V4","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V4_CONSOLIDATION_EXECUTION_PLAN_20260518_CN.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V4 Feature Owner Map - 2026-05-18"
